experiment,scenario,mechanism,operation_mode,N,seed,method,param_name,param_value,obj,runtime_total,runtime_pricing,gap,status,error,num_iters,num_pricing_calls,num_columns_added,min_reduced_cost_last,pricing_time_share,cost_energy,cost_delay,shore_utilization,mode_shore_count,mode_battery_count,mode_brown_count,infeasible_jobs,shore_ratio,battery_ratio,brown_ratio,mechanism_counts,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D
simops,U,hybrid,sequential,50,10,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,50,10,greedy,operation_mode,sequential,106678.67966675918,0.020723800000268966,,,ok,,,,,,,101528.67966675918,5150.0,1.0,8.0,37.0,5.0,0,0.16,0.74,0.1,"{'shore': 8, 'battery': 37, 'brown': 5}",9.0,34262.432280980676,0.0,34262.432280980676,0.0,0.7777777777777778,0.2222222222222222,0.0,26.0,39829.98669014831,4400.0,44229.98669014831,0.2692307692307692,0.6923076923076923,0.038461538461538464,0.21153846153846154,8.0,12436.260695630215,0.0,12436.260695630215,0.0,1.0,0.0,0.0,7.0,15000.0,750.0,15750.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,15.034659357190483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,50,10,fifo,operation_mode,sequential,106051.62432437818,0.002751899999566376,,,ok,,,,,,,101601.62432437818,4450.0,1.0,8.0,37.0,5.0,0,0.16,0.74,0.1,"{'shore': 8, 'battery': 37, 'brown': 5}",9.0,34262.432280980676,0.0,34262.432280980676,0.0,0.7777777777777778,0.2222222222222222,0.0,26.0,41702.93134776732,2200.0,43902.93134776732,0.2692307692307692,0.6538461538461539,0.07692307692307693,0.10576923076923077,8.0,12436.260695630215,0.0,12436.260695630215,0.0,1.0,0.0,0.0,7.0,13200.0,2250.0,15450.0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.21428571428571427,0.0,0.0,0.0,0.0,15.059659357190483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,100,1,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,100,1,greedy,operation_mode,simops,220165.3258081347,0.07225279998965561,,,ok,,,,,,,209415.3258081347,10750.0,1.0,15.0,68.0,17.0,0,0.15,0.68,0.17,"{'shore': 15, 'battery': 68, 'brown': 17}",19.0,63433.13623099793,4500.0,67933.13623099793,0.05263157894736842,0.8421052631578947,0.10526315789473684,0.11842105263157894,48.0,81669.17117611007,5000.0,86669.17117611007,0.2916666666666667,0.5208333333333334,0.1875,0.13020833333333334,19.0,33713.01840102664,875.0,34588.01840102664,0.0,0.8421052631578947,0.15789473684210525,0.09210526315789473,14.0,30600.0,375.0,30975.0,0.0,0.7857142857142857,0.21428571428571427,0.017857142857142856,55.0,11.0,0.5993096417415554,77.78651720558138,14.907900993874819,15.0,1.0,0.8013848573630327,23.0,8.0,0.5525955096885858,11.0,1.0,0.6003099676154393,6.0,1.0,0.4838698596080319
simops,U,hybrid,simops,100,1,fifo,operation_mode,simops,218820.70862380567,0.03049879998434335,,,ok,,,,,,,209195.70862380564,9625.0,1.0,15.0,69.0,16.0,0,0.15,0.69,0.16,"{'shore': 15, 'battery': 69, 'brown': 16}",19.0,65720.60449132964,1000.0,66720.60449132964,0.0,0.8947368421052632,0.10526315789473684,0.02631578947368421,48.0,80542.87006744315,6000.0,86542.87006744315,0.3125,0.5,0.1875,0.15625,19.0,32332.23406503286,2250.0,34582.234065032855,0.0,0.8947368421052632,0.10526315789473684,0.23684210526315788,14.0,30600.0,375.0,30975.0,0.0,0.7857142857142857,0.21428571428571427,0.017857142857142856,56.0,9.0,0.6131690670401272,81.72577586891154,14.874488835753322,15.0,1.0,0.8391340122212497,22.0,7.0,0.5427448694861933,12.0,0.0,0.631578947368421,7.0,1.0,0.5229719097479786
simops,U,hybrid,sequential,100,1,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,100,1,greedy,operation_mode,sequential,259914.22109981274,0.04416530003072694,,,ok,,,,,,,251014.22109981277,8900.0,1.0,10.0,56.0,34.0,0,0.1,0.56,0.34,"{'shore': 10, 'battery': 56, 'brown': 34}",19.0,74619.93598860472,3500.0,78119.93598860472,0.0,0.7368421052631579,0.2631578947368421,0.09210526315789473,48.0,101738.93009594572,3400.0,105138.93009594572,0.20833333333333334,0.4375,0.3541666666666667,0.08854166666666667,19.0,38655.35501526223,875.0,39530.35501526223,0.0,0.6842105263157895,0.3157894736842105,0.09210526315789473,14.0,36000.0,1125.0,37125.0,0.0,0.5714285714285714,0.42857142857142855,0.05357142857142857,0.0,0.0,0.0,0.0,12.049763702546839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,100,1,fifo,operation_mode,sequential,259829.61099474673,0.014125600049737841,,,ok,,,,,,,250929.61099474676,8900.0,1.0,10.0,56.0,34.0,0,0.1,0.56,0.34,"{'shore': 10, 'battery': 56, 'brown': 34}",19.0,74619.93598860472,3500.0,78119.93598860472,0.0,0.7368421052631579,0.2631578947368421,0.09210526315789473,48.0,103454.31999087971,3400.0,106854.31999087971,0.20833333333333334,0.4166666666666667,0.375,0.08854166666666667,19.0,38655.35501526223,875.0,39530.35501526223,0.0,0.6842105263157895,0.3157894736842105,0.09210526315789473,14.0,34200.0,1125.0,35325.0,0.0,0.6428571428571429,0.35714285714285715,0.05357142857142857,0.0,0.0,0.0,0.0,12.049763702546839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,100,2,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,100,2,greedy,operation_mode,simops,234162.06951325823,0.07333250000374392,,,ok,,,,,,,219987.06951325823,14175.0,1.0,14.0,71.0,15.0,0,0.14,0.71,0.15,"{'shore': 14, 'battery': 71, 'brown': 15}",23.0,78101.47441038773,2000.0,80101.47441038773,0.043478260869565216,0.8695652173913043,0.08695652173913043,0.043478260869565216,53.0,93941.15145405084,9800.0,103741.15145405084,0.24528301886792453,0.5849056603773585,0.16981132075471697,0.23113207547169812,12.0,20944.44364881962,1250.0,22194.44364881962,0.0,0.9166666666666666,0.08333333333333333,0.20833333333333334,12.0,27000.0,1125.0,28125.0,0.0,0.75,0.25,0.0625,54.0,8.0,0.5726217208749421,72.90223629065044,14.993367134272923,16.0,1.0,0.701571303943468,25.0,6.0,0.5217382390432606,8.0,0.0,0.6666666666666666,5.0,1.0,0.4561587856251366
simops,U,hybrid,simops,100,2,fifo,operation_mode,simops,232550.01869144567,0.03494189999764785,,,ok,,,,,,,218625.01869144573,13925.0,1.0,13.0,72.0,15.0,0,0.13,0.72,0.15,"{'shore': 13, 'battery': 72, 'brown': 15}",23.0,72220.86992411925,6500.0,78720.86992411925,0.08695652173913043,0.8695652173913043,0.043478260869565216,0.14130434782608695,53.0,99659.70511850678,5800.0,105459.70511850678,0.18867924528301888,0.6226415094339622,0.18867924528301888,0.13679245283018868,12.0,20944.44364881962,1625.0,22569.44364881962,0.0,0.9166666666666666,0.08333333333333333,0.2708333333333333,12.0,25800.0,0.0,25800.0,0.08333333333333333,0.6666666666666666,0.25,0.0,56.0,6.0,0.5801569480413137,78.5523871082745,14.976146861640117,15.0,1.0,0.6802963844823476,29.0,4.0,0.5666145360093142,8.0,0.0,0.6666666666666666,4.0,1.0,0.3615256293786435
simops,U,hybrid,sequential,100,2,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,100,2,greedy,operation_mode,sequential,289750.86830831703,0.046183999977074564,,,ok,,,,,,,279625.8683083171,10125.0,1.0,8.0,53.0,39.0,0,0.08,0.53,0.39,"{'shore': 8, 'battery': 53, 'brown': 39}",23.0,97320.42490435306,2000.0,99320.42490435306,0.0,0.6956521739130435,0.30434782608695654,0.043478260869565216,53.0,120053.25668162988,8000.0,128053.25668162988,0.1320754716981132,0.5094339622641509,0.3584905660377358,0.18867924528301888,12.0,25652.186722334096,125.0,25777.186722334096,0.0,0.6666666666666666,0.3333333333333333,0.020833333333333332,12.0,36600.0,0.0,36600.0,0.08333333333333333,0.16666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,11.310530110406901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,100,2,fifo,operation_mode,sequential,288212.82584184164,0.015340899990405887,,,ok,,,,,,,277887.82584184164,10325.0,1.0,8.0,53.0,39.0,0,0.08,0.53,0.39,"{'shore': 8, 'battery': 53, 'brown': 39}",23.0,94146.71103878299,3000.0,97146.71103878299,0.0,0.7391304347826086,0.2608695652173913,0.06521739130434782,53.0,120053.25668162988,7200.0,127253.25668162988,0.1320754716981132,0.5094339622641509,0.3584905660377358,0.16981132075471697,12.0,27087.85812142874,125.0,27212.85812142874,0.0,0.5833333333333334,0.4166666666666667,0.020833333333333332,12.0,36600.0,0.0,36600.0,0.08333333333333333,0.16666666666666666,0.75,0.0,0.0,0.0,0.0,0.0,11.330530110406901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,100,3,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,100,3,greedy,operation_mode,simops,215379.81234917633,0.07486409996636212,,,ok,,,,,,,214579.81234917633,800.0,1.0,14.0,70.0,16.0,0,0.14,0.7,0.16,"{'shore': 14, 'battery': 70, 'brown': 16}",19.0,61442.38944800908,0.0,61442.38944800908,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.0,51.0,91377.7905589252,800.0,92177.7905589252,0.17647058823529413,0.7254901960784313,0.09803921568627451,0.0196078431372549,18.0,31759.632342242065,0.0,31759.632342242065,0.0,0.8888888888888888,0.1111111111111111,0.0,12.0,30000.0,0.0,30000.0,0.16666666666666666,0.3333333333333333,0.5,0.0,56.0,9.0,0.6192715402193762,85.40060505746592,15.542931418165212,11.0,2.0,0.64618328955903,28.0,6.0,0.6322738754659557,14.0,0.0,0.7777777777777778,3.0,1.0,0.28364198929602663
simops,U,hybrid,simops,100,3,fifo,operation_mode,simops,217187.02314392925,0.031547400052659214,,,ok,,,,,,,213212.02314392925,3975.0,1.0,14.0,71.0,15.0,0,0.14,0.71,0.15,"{'shore': 14, 'battery': 71, 'brown': 15}",19.0,61442.38944800908,0.0,61442.38944800908,0.15789473684210525,0.6842105263157895,0.15789473684210525,0.0,51.0,90010.0013536781,3600.0,93610.0013536781,0.17647058823529413,0.7450980392156863,0.0784313725490196,0.08823529411764706,18.0,31759.632342242065,0.0,31759.632342242065,0.0,0.8888888888888888,0.1111111111111111,0.0,12.0,30000.0,375.0,30375.0,0.16666666666666666,0.3333333333333333,0.5,0.020833333333333332,57.0,5.0,0.600623835941811,83.63732880974818,15.652429737718148,11.0,2.0,0.6463766373079142,29.0,3.0,0.6035534801045241,14.0,0.0,0.7777777777777778,3.0,0.0,0.25
simops,U,hybrid,sequential,100,3,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,100,3,greedy,operation_mode,sequential,276907.87422835716,0.04440640000393614,,,ok,,,,,,,263182.87422835716,13725.0,1.0,10.0,55.0,35.0,0,0.1,0.55,0.35,"{'shore': 10, 'battery': 55, 'brown': 35}",19.0,83295.5978003519,0.0,83295.5978003519,0.0,0.5789473684210527,0.42105263157894735,0.0,51.0,113749.36776001373,11600.0,125349.36776001373,0.17647058823529413,0.49019607843137253,0.3333333333333333,0.28431372549019607,18.0,34937.90866799159,1750.0,36687.90866799159,0.0,0.7777777777777778,0.2222222222222222,0.19444444444444445,12.0,31200.0,375.0,31575.0,0.08333333333333333,0.4166666666666667,0.5,0.020833333333333332,0.0,0.0,0.0,0.0,12.06267691563212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,100,3,fifo,operation_mode,sequential,276034.8941085414,0.01071060000685975,,,ok,,,,,,,263259.8941085414,12775.0,1.0,10.0,55.0,35.0,0,0.1,0.55,0.35,"{'shore': 10, 'battery': 55, 'brown': 35}",19.0,83295.5978003519,0.0,83295.5978003519,0.0,0.5789473684210527,0.42105263157894735,0.0,51.0,113826.387640198,9400.0,123226.387640198,0.17647058823529413,0.49019607843137253,0.3333333333333333,0.23039215686274508,18.0,34937.90866799159,3000.0,37937.90866799159,0.0,0.7777777777777778,0.2222222222222222,0.3333333333333333,12.0,31200.0,375.0,31575.0,0.08333333333333333,0.4166666666666667,0.5,0.020833333333333332,0.0,0.0,0.0,0.0,12.065176915632119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,100,4,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,100,4,greedy,operation_mode,simops,204385.5097238203,0.07446269999491051,,,ok,,,,,,,201860.50972382032,2525.0,1.0,15.0,73.0,12.0,0,0.15,0.73,0.12,"{'shore': 15, 'battery': 73, 'brown': 12}",14.0,49053.02407070766,0.0,49053.02407070766,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.0,56.0,90695.1762994029,1400.0,92095.1762994029,0.23214285714285715,0.7142857142857143,0.05357142857142857,0.03125,10.0,18312.30935370981,0.0,18312.30935370981,0.0,0.8,0.2,0.0,20.0,43800.0,1125.0,44925.0,0.05,0.7,0.25,0.0375,63.0,8.0,0.6572847424104792,83.69731899592705,15.461566361679708,11.0,0.0,0.7857142857142857,38.0,6.0,0.714900097211334,7.0,1.0,0.7669995812644677,7.0,1.0,0.3512036492284273
simops,U,hybrid,simops,100,4,fifo,operation_mode,simops,203406.9223839895,0.034188599966000766,,,ok,,,,,,,199481.9223839895,3925.0,1.0,16.0,73.0,11.0,0,0.16,0.73,0.11,"{'shore': 16, 'battery': 73, 'brown': 11}",14.0,49053.02407070766,0.0,49053.02407070766,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.0,56.0,91316.58895957212,2800.0,94116.58895957212,0.23214285714285715,0.7142857142857143,0.05357142857142857,0.0625,10.0,18312.30935370981,0.0,18312.30935370981,0.0,0.8,0.2,0.0,20.0,40800.0,1125.0,41925.0,0.1,0.7,0.2,0.0375,61.0,10.0,0.655205407870443,82.59190806409279,15.552522354308932,11.0,1.0,0.8186370315411252,36.0,7.0,0.6980966883623256,8.0,0.0,0.8,6.0,2.0,0.34831038985891516
simops,U,hybrid,sequential,100,4,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,100,4,greedy,operation_mode,sequential,258015.61657547002,0.045083000033628196,,,ok,,,,,,,240190.61657547005,17825.0,1.0,11.0,61.0,28.0,0,0.11,0.61,0.28,"{'shore': 11, 'battery': 61, 'brown': 28}",14.0,57171.06973011177,0.0,57171.06973011177,0.0,0.7142857142857143,0.2857142857142857,0.0,56.0,105420.55672346106,15200.0,120620.55672346106,0.19642857142857142,0.6428571428571429,0.16071428571428573,0.3392857142857143,10.0,19998.9901218973,1125.0,21123.9901218973,0.0,0.7,0.3,0.225,20.0,57600.0,1500.0,59100.0,0.0,0.4,0.6,0.05,0.0,0.0,0.0,0.0,13.651905118945644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,100,4,fifo,operation_mode,sequential,253080.55063898597,0.014547500002663583,,,ok,,,,,,,241180.55063898597,11900.0,1.0,10.0,62.0,28.0,0,0.1,0.62,0.28,"{'shore': 10, 'battery': 62, 'brown': 28}",14.0,57171.06973011177,0.0,57171.06973011177,0.0,0.7142857142857143,0.2857142857142857,0.0,56.0,108097.1715551645,10400.0,118497.1715551645,0.17857142857142858,0.6428571428571429,0.17857142857142858,0.23214285714285715,10.0,18312.30935370981,1125.0,19437.30935370981,0.0,0.8,0.2,0.225,20.0,57600.0,375.0,57975.0,0.0,0.4,0.6,0.0125,0.0,0.0,0.0,0.0,13.641905118945644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,100,5,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,100,5,greedy,operation_mode,simops,221624.07009034217,0.07010939996689558,,,ok,,,,,,,212749.07009034217,8875.0,1.0,14.0,69.0,17.0,0,0.14,0.69,0.17,"{'shore': 14, 'battery': 69, 'brown': 17}",17.0,58329.573714104714,0.0,58329.573714104714,0.058823529411764705,0.8235294117647058,0.11764705882352941,0.0,50.0,82667.66515175608,6000.0,88667.66515175608,0.24,0.66,0.1,0.15,17.0,31551.83122448139,1375.0,32926.831224481386,0.0,0.8235294117647058,0.17647058823529413,0.16176470588235295,16.0,40200.0,1500.0,41700.0,0.0625,0.5,0.4375,0.0625,52.0,7.0,0.5576476717458534,71.50885503224428,14.686594986173594,13.0,0.0,0.7647058823529411,24.0,7.0,0.5552953434917068,8.0,0.0,0.47058823529411764,7.0,0.0,0.4375
simops,U,hybrid,simops,100,5,fifo,operation_mode,simops,220107.76901698558,0.03331530001014471,,,ok,,,,,,,211457.76901698555,8650.0,1.0,13.0,71.0,16.0,0,0.13,0.71,0.16,"{'shore': 13, 'battery': 71, 'brown': 16}",17.0,56468.61230535645,0.0,56468.61230535645,0.11764705882352941,0.7647058823529411,0.11764705882352941,0.0,50.0,83237.32548714774,6400.0,89637.32548714774,0.2,0.72,0.08,0.16,17.0,31551.83122448139,2250.0,33801.831224481386,0.0,0.8235294117647058,0.17647058823529413,0.2647058823529412,16.0,40200.0,0.0,40200.0,0.0625,0.5,0.4375,0.0,55.0,7.0,0.5759320766510403,74.89035512178842,14.703769405688728,12.0,1.0,0.7539730861054446,28.0,5.0,0.591641229337315,8.0,1.0,0.48197669026151274,7.0,0.0,0.4375
simops,U,hybrid,sequential,100,5,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,100,5,greedy,operation_mode,sequential,267021.55420829775,0.040658699988853186,,,ok,,,,,,,253996.55420829775,13025.0,1.0,9.0,55.0,36.0,0,0.09,0.55,0.36,"{'shore': 9, 'battery': 55, 'brown': 36}",17.0,63531.1441995138,4500.0,68031.1441995138,0.0,0.8235294117647058,0.17647058823529413,0.1323529411764706,50.0,106722.59427539026,6400.0,113122.59427539026,0.16,0.52,0.32,0.16,17.0,39942.81573339371,2125.0,42067.81573339371,0.0,0.5294117647058824,0.47058823529411764,0.25,16.0,43800.0,0.0,43800.0,0.0625,0.375,0.5625,0.0,0.0,0.0,0.0,0.0,11.711855450857925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,100,5,fifo,operation_mode,sequential,269154.9290596378,0.012922799971420318,,,ok,,,,,,,251254.92905963789,17900.0,1.0,9.0,57.0,34.0,0,0.09,0.57,0.34,"{'shore': 9, 'battery': 57, 'brown': 34}",17.0,63531.1441995138,2000.0,65531.1441995138,0.0,0.8235294117647058,0.17647058823529413,0.058823529411764705,50.0,105681.2621371569,11400.0,117081.2621371569,0.16,0.54,0.3,0.285,17.0,38242.52272296721,3750.0,41992.52272296721,0.0,0.5882352941176471,0.4117647058823529,0.4411764705882353,16.0,43800.0,750.0,44550.0,0.0625,0.375,0.5625,0.03125,0.0,0.0,0.0,0.0,12.086855450857925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,100,6,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,100,6,greedy,operation_mode,simops,214685.9432004822,0.07281199999852106,,,ok,,,,,,,208485.94320048223,6200.0,1.0,13.0,74.0,13.0,0,0.13,0.74,0.13,"{'shore': 13, 'battery': 74, 'brown': 13}",18.0,53208.963229999776,500.0,53708.963229999776,0.2222222222222222,0.7222222222222222,0.05555555555555555,0.013888888888888888,46.0,81445.47731771528,5200.0,86645.47731771528,0.13043478260869565,0.8043478260869565,0.06521739130434782,0.14130434782608695,16.0,27031.50265276717,500.0,27531.50265276717,0.0,0.9375,0.0625,0.0625,20.0,46800.0,0.0,46800.0,0.15,0.45,0.4,0.0,55.0,7.0,0.5660627371464583,71.09457841751322,15.015703158957837,14.0,3.0,0.852657583251949,23.0,2.0,0.5040800998610402,11.0,1.0,0.6898510421428432,7.0,1.0,0.35165679741087075
simops,U,hybrid,simops,100,6,fifo,operation_mode,simops,214449.81049869012,0.034253899997565895,,,ok,,,,,,,206949.81049869012,7500.0,1.0,13.0,75.0,12.0,0,0.13,0.75,0.12,"{'shore': 13, 'battery': 75, 'brown': 12}",18.0,55134.544781904835,0.0,55134.544781904835,0.16666666666666666,0.7777777777777778,0.05555555555555555,0.0,46.0,79783.76306401812,6000.0,85783.76306401812,0.15217391304347827,0.782608695652174,0.06521739130434782,0.16304347826086957,16.0,27031.50265276717,0.0,27031.50265276717,0.0,0.9375,0.0625,0.0,20.0,45000.0,1500.0,46500.0,0.15,0.5,0.35,0.05,53.0,10.0,0.5795049346984588,74.75111113235099,14.961072317743286,14.0,3.0,0.8961784934839723,22.0,4.0,0.49675633495422544,11.0,1.0,0.7315177088095098,6.0,2.0,0.3632102919143924
simops,U,hybrid,sequential,100,6,cg,operation_mode,sequential,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,sequential,100,6,greedy,operation_mode,sequential,254202.22221235753,0.044367399998009205,,,ok,,,,,,,244002.2222123575,10200.0,1.0,10.0,61.0,29.0,0,0.1,0.61,0.29,"{'shore': 10, 'battery': 61, 'brown': 29}",18.0,61266.64561902547,0.0,61266.64561902547,0.0,0.9444444444444444,0.05555555555555555,0.0,46.0,97473.8127334628,9200.0,106673.8127334628,0.17391304347826086,0.5434782608695652,0.2826086956521739,0.25,16.0,30061.763859869257,1000.0,31061.763859869257,0.0,0.8125,0.1875,0.125,20.0,55200.0,0.0,55200.0,0.1,0.3,0.6,0.0,0.0,0.0,0.0,0.0,12.5646741251823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,sequential,100,6,fifo,operation_mode,sequential,253528.60553512408,0.012379500025417656,,,ok,,,,,,,240528.60553512405,13000.0,1.0,11.0,61.0,28.0,0,0.11,0.61,0.28,"{'shore': 11, 'battery': 61, 'brown': 28}",18.0,61266.64561902547,0.0,61266.64561902547,0.0,0.9444444444444444,0.05555555555555555,0.0,46.0,95200.19605622932,12000.0,107200.19605622932,0.17391304347826086,0.5652173913043478,0.2608695652173913,0.32608695652173914,16.0,30061.763859869257,1000.0,31061.763859869257,0.0,0.8125,0.1875,0.125,20.0,54000.0,0.0,54000.0,0.15,0.25,0.6,0.0,0.0,0.0,0.0,0.0,12.8471741251823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simops,U,hybrid,simops,100,7,cg,operation_mode,simops,,,,,error,"User name mismatch (licensed to 'researcher', current user is 'codexsandboxoffline')",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
simops,U,hybrid,simops,100,7,greedy,operation_mode,simops,228605.9273768511,0.06916950002778322,,,ok,,,,,,,221980.9273768511,6625.0,1.0,12.0,72.0,16.0,0,0.12,0.72,0.16,"{'shore': 12, 'battery': 72, 'brown': 16}",21.0,66510.52725344517,3500.0,70010.52725344517,0.14285714285714285,0.7619047619047619,0.09523809523809523,0.08333333333333333,54.0,97198.26594784942,2000.0,99198.26594784942,0.16666666666666666,0.7407407407407407,0.09259259259259259,0.046296296296296294,10.0,16872.13417555656,0.0,16872.13417555656,0.0,0.9,0.1,0.0,15.0,41400.0,1125.0,42525.0,0.0,0.4666666666666667,0.5333333333333333,0.05,57.0,5.0,0.5898616675511762,82.1271480125226,15.077775920114098,14.0,2.0,0.6988035824230515,33.0,3.0,0.6353942874858063,6.0,0.0,0.6,4.0,0.0,0.26666666666666666
