N,scenario,seed,method,status,error,obj,runtime_total,runtime_pricing,gap,gap_pct,lp_lower_bound,lp_obj_final_pool,irmp_obj,pool_gap_pct,min_reduced_cost_scanned_last,num_negative_columns_scanned_last,num_columns_added_last,min_reduced_cost_added_last,best_reduced_cost_last,num_negative_columns_last,num_columns_total,iterations,runtime_sec,cg_status,gap_type,full_pricing_converged,pricing_converged,objective_stabilized,relative_improvement_last_5,injected_columns_count,injected_incumbent_methods,min_reduced_cost,operation_mode,lp_status,ip_status,success,num_iters,num_pricing_calls,num_columns_added,n_columns_generated,min_reduced_cost_last,pricing_time_share,infeasible_jobs,cost_energy,cost_delay,type_A_count,type_A_cost_energy,type_A_cost_delay,type_A_cost_total,type_A_shore_ratio,type_A_battery_ratio,type_A_brown_ratio,type_A_avg_tardy_hours,type_B_count,type_B_cost_energy,type_B_cost_delay,type_B_cost_total,type_B_shore_ratio,type_B_battery_ratio,type_B_brown_ratio,type_B_avg_tardy_hours,type_C_count,type_C_cost_energy,type_C_cost_delay,type_C_cost_total,type_C_shore_ratio,type_C_battery_ratio,type_C_brown_ratio,type_C_avg_tardy_hours,type_D_count,type_D_cost_energy,type_D_cost_delay,type_D_cost_total,type_D_shore_ratio,type_D_battery_ratio,type_D_brown_ratio,type_D_avg_tardy_hours,num_fully_masked,num_partially_masked,avg_masking_rate,time_saved_total,avg_stay_time,num_fully_masked_type_A,num_partially_masked_type_A,avg_masking_rate_type_A,num_fully_masked_type_B,num_partially_masked_type_B,avg_masking_rate_type_B,num_fully_masked_type_C,num_partially_masked_type_C,avg_masking_rate_type_C,num_fully_masked_type_D,num_partially_masked_type_D,avg_masking_rate_type_D,mode_shore_count,mode_battery_count,mode_brown_count,SP_share,BS_share,AE_share,objective,total_cost,delay_cost,avg_stay_h,masking_rate,avg_delay_h
200,U,9,Greedy,ok,,593409.4425119429,0.1658907999990333,,,,,,,,,,,,,,,,0.1658907999990333,,,,,,,,,,,,,,,,,,,,0,571509.4425119429,21900.0,35,151408.05945562857,4000.0,155408.05945562857,0.1142857142857142,0.4,0.4857142857142857,0.0571428571428571,97,242632.00300520085,10400.0,253032.00300520085,0.0824742268041237,0.4948453608247423,0.422680412371134,0.134020618556701,38,78469.38005111368,6750.0,85219.38005111368,0.0,0.6842105263157895,0.3157894736842105,0.3552631578947368,30,99000.0,750.0,99750.0,0.0,0.1666666666666666,0.8333333333333334,0.0166666666666666,48,5,0.2521045337466979,65.52910621018884,14.949061062084551,7,3,0.2435587279310914,27,2,0.287591250224241,11,0,0.2894736842105263,3,0,0.1,12,93,95,0.06,0.465,0.475,593409.4425119429,593409.4425119429,21900.0,14.949061062084551,0.2521045337466979,
200,U,9,FIFO,ok,,586407.9849436589,0.0810239999991608,,,,,,,,,,,,,,,,0.0810239999991608,,,,,,,,,,,,,,,,,,,,0,569482.984943659,16925.0,35,153624.25391374616,500.0,154124.25391374616,0.0857142857142857,0.4285714285714285,0.4857142857142857,0.0071428571428571,97,240063.0860165961,8800.0,248863.0860165961,0.1030927835051546,0.4742268041237113,0.422680412371134,0.1134020618556701,38,76795.6450133166,7250.0,84045.6450133166,0.0,0.7105263157894737,0.2894736842105263,0.3815789473684211,30,99000.0,375.0,99375.0,0.0,0.1666666666666666,0.8333333333333334,0.0083333333333333,48,6,0.2565754013216048,70.54781080861375,14.882586007046877,8,2,0.270145198323556,26,4,0.2872164775566649,10,0,0.2631578947368421,4,0,0.1333333333333333,13,93,94,0.065,0.465,0.47,586407.9849436589,586407.9849436589,16925.0,14.882586007046877,0.2565754013216048,
200,U,9,Rolling-Horizon,ok,,590942.4946341553,36.39126530000067,,,,,,,,,,,,,,,,36.39126530000067,,,,,,,,,,,,,1.0,,,,,,,0,577892.4946341553,13050.0,35,151514.8286403656,1000.0,152514.8286403656,0.1142857142857142,0.4,0.4857142857142857,0.0142857142857142,97,244425.2662839105,9800.0,254225.2662839105,0.0824742268041237,0.4845360824742268,0.4329896907216495,0.1262886597938144,38,82952.39970987922,2250.0,85202.39970987922,0.0,0.6052631578947368,0.3947368421052631,0.1184210526315789,30,99000.0,0.0,99000.0,0.0,0.1666666666666666,0.8333333333333334,0.0,37,7,0.1996339661399711,53.03820845256665,15.0449427981525,7,4,0.2624523569306261,20,3,0.2138243374785804,7,0,0.1842105263157894,3,0,0.1,12,89,99,0.06,0.445,0.495,590942.4946341553,590942.4946341553,13050.0,15.0449427981525,0.1996339661399711,
200,U,9,Fix-and-Optimize,ok,,581189.7838970623,27.935849299999973,,,,,,,,,,,,,,,,27.935849299999973,,,,,,,,,,,,,1.0,,,,,,,0,573539.7838970623,7650.0,35,148164.1542636892,0.0,148164.1542636892,0.1142857142857142,0.4285714285714285,0.4571428571428571,0.0,97,242946.6563215448,3400.0,246346.6563215448,0.0721649484536082,0.5051546391752577,0.422680412371134,0.0438144329896907,38,81628.97331182827,4250.0,85878.97331182827,0.0,0.631578947368421,0.3684210526315789,0.2236842105263158,30,100800.0,0.0,100800.0,0.0,0.1333333333333333,0.8666666666666667,0.0,46,10,0.2610811286229157,73.46162458628609,14.74675485596533,8,4,0.3012517608482389,25,4,0.2854052622637752,10,1,0.2834803689963547,3,1,0.1071949877815704,11,92,97,0.055,0.46,0.485,581189.7838970623,581189.7838970623,7650.0,14.74675485596533,0.2610811286229157,
200,U,10,CG+IR,ok,,546653.358772516,32.95487069999945,3.301933099999588,2.2170646526422794e-05,0.0022170646526422,546641.2391141262,546641.2391141262,546653.358772516,0.0022170646526422,-490.42255910008544,4931.0,94.0,-258.1367410700725,-490.42255910008544,4931.0,12867.0,20.0,32.95487069999945,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,6.36657498429773e-06,277.0,Greedy:200;FIFO:200,-490.42255910008544,simops,Optimal,Optimal,1.0,20.0,4000.0,12491.0,12867.0,-490.42255910008544,0.1001956017384599,0,544553.358772516,2100.0,38,121631.50940476876,0.0,121631.50940476876,0.0,1.0,0.0,0.0,106,260014.82121346827,600.0,260614.82121346827,0.0943396226415094,0.4528301886792453,0.4528301886792453,0.0070754716981132,28,80107.02815427915,1500.0,81607.02815427915,0.0,0.1785714285714285,0.8214285714285714,0.1071428571428571,28,82800.0,0.0,82800.0,0.2142857142857142,0.0,0.7857142857142857,0.0,52,13,0.2922573897515685,77.97637075112016,15.190845668900575,22,0,0.5789473684210527,26,11,0.2919814520885985,1,0,0.0357142857142857,3,2,0.1607658581757953,16,91,93,0.08,0.455,0.465,546653.358772516,546653.358772516,2100.0,15.190845668900575,0.2922573897515685,
200,U,10,Restricted-CG,ok,,610494.0780891463,3.136801500000729,0.4897877000003063,0.0,0.0,610494.0780891522,610494.0780891522,610494.0780891463,0.0,-14800.59847726896,9870.0,290.0,-14800.59847726896,-14800.59847726896,9870.0,1901.0,6.0,3.136801500000729,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-14800.59847726896,simops,Optimal,Optimal,1.0,6.0,600.0,1701.0,1901.0,-14800.59847726896,0.1561423953668067,0,596719.0780891463,13775.0,38,175978.92253181644,1000.0,176978.92253181644,0.0526315789473684,0.4736842105263157,0.4736842105263157,0.0131578947368421,106,266883.69297387527,10400.0,277283.69297387527,0.0943396226415094,0.4716981132075472,0.4339622641509434,0.1226415094339622,28,64456.46258345478,2375.0,66831.46258345478,0.0,0.5357142857142857,0.4642857142857143,0.1696428571428571,28,89400.0,0.0,89400.0,0.0714285714285714,0.1071428571428571,0.8214285714285714,0.0,56,8,0.299720664262549,73.32860910704295,15.020831731784806,11,3,0.3493871106038997,32,4,0.3124399070673098,11,0,0.3928571428571428,2,1,0.0910283035866705,14,86,100,0.07,0.43,0.5,610494.0780891463,610494.0780891463,13775.0,15.020831731784806,0.299720664262549,
200,U,10,Greedy,ok,,610494.0780891463,0.167307299998356,,,,,,,,,,,,,,,,0.167307299998356,,,,,,,,,,,,,,,,,,,,0,596719.0780891463,13775.0,38,175978.92253181644,1000.0,176978.92253181644,0.0526315789473684,0.4736842105263157,0.4736842105263157,0.0131578947368421,106,266883.69297387527,10400.0,277283.69297387527,0.0943396226415094,0.4716981132075472,0.4339622641509434,0.1226415094339622,28,64456.46258345478,2375.0,66831.46258345478,0.0,0.5357142857142857,0.4642857142857143,0.1696428571428571,28,89400.0,0.0,89400.0,0.0714285714285714,0.1071428571428571,0.8214285714285714,0.0,56,8,0.299720664262549,73.32860910704295,15.020831731784806,11,3,0.3493871106038997,32,4,0.3124399070673098,11,0,0.3928571428571428,2,1,0.0910283035866705,14,86,100,0.07,0.43,0.5,610494.0780891463,610494.0780891463,13775.0,15.020831731784806,0.299720664262549,
200,U,10,FIFO,ok,,608653.1170628169,0.0829950000006647,,,,,,,,,,,,,,,,0.0829950000006647,,,,,,,,,,,,,,,,,,,,0,594828.1170628169,13825.0,38,175978.92253181644,500.0,176478.92253181644,0.0526315789473684,0.4736842105263157,0.4736842105263157,0.006578947368421,106,264992.73194754584,11200.0,276192.73194754584,0.0943396226415094,0.4811320754716981,0.4245283018867924,0.1320754716981132,28,64456.46258345478,2125.0,66581.46258345478,0.0,0.5357142857142857,0.4642857142857143,0.1517857142857142,28,89400.0,0.0,89400.0,0.0714285714285714,0.1071428571428571,0.8214285714285714,0.0,59,5,0.308849408436434,81.41404419097464,15.006595342904165,12,1,0.3348313452649152,32,4,0.3211914204454719,11,0,0.3928571428571428,4,0,0.1428571428571428,14,87,99,0.07,0.435,0.495,608653.1170628169,608653.1170628169,13825.0,15.006595342904165,0.308849408436434,
200,U,10,Rolling-Horizon,ok,,612149.5721253144,39.007724200000666,,,,,,,,,,,,,,,,39.007724200000666,,,,,,,,,,,,,1.0,,,,,,,0,599999.5721253144,12150.0,38,169673.34611434938,4000.0,173673.34611434938,0.0789473684210526,0.4736842105263157,0.4473684210526316,0.0526315789473684,106,279617.603178577,6400.0,286017.603178577,0.0660377358490566,0.4528301886792453,0.4811320754716981,0.0754716981132075,28,64308.622832388064,1750.0,66058.62283238806,0.0,0.5357142857142857,0.4642857142857143,0.125,28,86400.0,0.0,86400.0,0.1071428571428571,0.1071428571428571,0.7857142857142857,0.0,44,8,0.2432085016240003,66.82742800914009,15.201617780409125,7,4,0.2567299913309291,24,3,0.2385044621460773,10,0,0.3571428571428571,3,1,0.1287317023835912,13,84,103,0.065,0.42,0.515,612149.5721253144,612149.5721253144,12150.0,15.201617780409125,0.2432085016240003,
200,U,10,Fix-and-Optimize,ok,,601599.329380786,23.544822199997725,,,,,,,,,,,,,,,,23.544822199997725,,,,,,,,,,,,,1.0,,,,,,,0,587149.329380786,14450.0,38,169032.4309273989,4000.0,173032.4309273989,0.0526315789473684,0.5263157894736842,0.4210526315789473,0.0526315789473684,106,266060.43586993247,8200.0,274260.43586993247,0.1037735849056603,0.4622641509433962,0.4339622641509434,0.0966981132075471,28,64456.46258345478,2250.0,66706.46258345478,0.0,0.5357142857142857,0.4642857142857143,0.1607142857142857,28,87600.0,0.0,87600.0,0.0714285714285714,0.1428571428571428,0.7857142857142857,0.0,57,7,0.2942931351747553,77.5096751399396,15.107858148113538,11,3,0.3230713211302156,32,4,0.3073765738868196,10,0,0.3571428571428571,4,0,0.1428571428571428,15,88,97,0.075,0.44,0.485,601599.329380786,601599.329380786,14450.0,15.107858148113538,0.2942931351747553,
200,P,1,CG+IR,ok,,534762.2297989754,35.664421599998605,3.143610600000102,2.8189318026589927e-06,0.0002818931802658,534760.722340719,534760.722340719,534762.2297989754,0.0002818931802658,-446.7088749163404,3595.0,220.0,-78.302459,-446.7088749163404,3595.0,11036.0,20.0,35.664421599998605,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,4.808776154557577e-11,300.0,Greedy:200;FIFO:200,-446.7088749163404,simops,Optimal,Optimal,1.0,20.0,4000.0,10638.0,11036.0,-446.7088749163404,0.0881441632576546,0,533312.2297989754,1450.0,32,102587.73419524258,500.0,103087.73419524258,0.0,1.0,0.0,0.0078125,107,248571.2001459713,200.0,248771.2001459713,0.102803738317757,0.5046728971962616,0.3925233644859813,0.0023364485981308,36,108953.29545776146,750.0,109703.29545776146,0.0,0.0833333333333333,0.9166666666666666,0.0416666666666666,25,73200.0,0.0,73200.0,0.2,0.04,0.76,0.0,51,5,0.2633311807853535,67.23532176945669,15.87477053895639,13,0,0.40625,35,3,0.3407616414919666,1,0,0.0277777777777777,2,2,0.0881896206972112,16,90,94,0.08,0.45,0.47,534762.2297989754,534762.2297989754,1450.0,15.87477053895639,0.2633311807853535,
200,P,1,Restricted-CG,ok,,608134.3120807593,2.99873640000078,0.4839777999986836,0.0,0.0,608134.3120807785,608134.3120807785,608134.3120807593,0.0,-6246.926966927086,11083.0,287.0,-6246.926966927086,-6246.926966927086,11083.0,1924.0,6.0,2.99873640000078,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,1.0720095697285048e-14,0.0,,-6246.926966927086,simops,Optimal,Optimal,1.0,6.0,600.0,1724.0,1924.0,-6246.926966927086,0.161393912448776,0,587984.3120807593,20150.0,32,167361.5394247906,6000.0,173361.5394247906,0.03125,0.3125,0.65625,0.09375,107,258983.82602803028,11400.0,270383.82602803025,0.1308411214953271,0.4766355140186916,0.3925233644859813,0.1331775700934579,36,80638.9466279389,2750.0,83388.9466279389,0.0,0.5833333333333334,0.4166666666666667,0.1527777777777778,25,81000.0,0.0,81000.0,0.0,0.2,0.8,0.0,57,6,0.2968823031894116,79.24201373300508,15.672219642656607,5,0,0.15625,39,5,0.3861715646344635,9,1,0.2515584228331867,4,0,0.16,15,87,98,0.075,0.435,0.49,608134.3120807593,608134.3120807593,20150.0,15.672219642656607,0.2968823031894116,
200,P,1,Greedy,ok,,608134.3120807598,0.1600681999989319,,,,,,,,,,,,,,,,0.1600681999989319,,,,,,,,,,,,,,,,,,,,0,587984.3120807598,20150.0,32,167361.5394247906,6000.0,173361.5394247906,0.03125,0.3125,0.65625,0.09375,107,258983.82602803028,11400.0,270383.82602803025,0.1308411214953271,0.4766355140186916,0.3925233644859813,0.1331775700934579,36,80638.9466279389,2750.0,83388.9466279389,0.0,0.5833333333333334,0.4166666666666667,0.1527777777777778,25,81000.0,0.0,81000.0,0.0,0.2,0.8,0.0,57,6,0.2968823031894116,79.24201373300508,15.672219642656607,5,0,0.15625,39,5,0.3861715646344635,9,1,0.2515584228331867,4,0,0.16,15,87,98,0.075,0.435,0.49,608134.3120807598,608134.3120807598,20150.0,15.672219642656607,0.2968823031894116,
200,P,1,FIFO,ok,,606017.2681993165,0.0945992000015394,,,,,,,,,,,,,,,,0.0945992000015394,,,,,,,,,,,,,,,,,,,,0,585667.2681993165,20350.0,32,161010.1744754144,10000.0,171010.1744754144,0.03125,0.375,0.59375,0.15625,107,264752.8742315977,6600.0,271352.8742315977,0.1214953271028037,0.4579439252336448,0.4205607476635514,0.0771028037383177,36,80704.2194923043,3750.0,84454.2194923043,0.0,0.5833333333333334,0.4166666666666667,0.2083333333333333,25,79200.0,0.0,79200.0,0.0,0.24,0.76,0.0,55,5,0.2851628746773572,72.4984871000567,15.77949445570676,5,0,0.15625,37,3,0.3540462405478437,9,1,0.2553503142041205,4,1,0.1982806354201532,14,88,98,0.07,0.44,0.49,606017.2681993165,606017.2681993165,20350.0,15.77949445570676,0.2851628746773572,
200,P,1,Rolling-Horizon,ok,,611530.4021508544,33.65049440000075,,,,,,,,,,,,,,,,33.65049440000075,,,,,,,,,,,,,1.0,,,,,,,0,598905.4021508544,12625.0,32,167693.69580749376,5500.0,173193.69580749376,0.03125,0.3125,0.65625,0.0859375,107,267827.8549895565,4000.0,271827.8549895565,0.1214953271028037,0.4485981308411215,0.4299065420560747,0.0467289719626168,36,85383.85135380409,3125.0,88508.85135380409,0.0,0.5,0.5,0.1736111111111111,25,78000.0,0.0,78000.0,0.04,0.2,0.76,0.0,41,1,0.2096303459839244,56.093380582316925,15.933610244645172,5,0,0.15625,25,1,0.242299712119485,8,0,0.2222222222222222,3,0,0.12,15,81,104,0.075,0.405,0.52,611530.4021508544,611530.4021508544,12625.0,15.933610244645172,0.2096303459839244,
200,P,1,Fix-and-Optimize,ok,,596585.7155519859,23.85150760000033,,,,,,,,,,,,,,,,23.85150760000033,,,,,,,,,,,,,1.0,,,,,,,0,583210.7155519859,13375.0,32,159269.60629143062,3500.0,162769.60629143062,0.0625,0.34375,0.59375,0.0546875,107,262383.16026329226,6000.0,268383.16026329226,0.1121495327102803,0.4859813084112149,0.4018691588785046,0.0700934579439252,36,80557.94899726305,3875.0,84432.94899726305,0.0,0.5833333333333334,0.4166666666666667,0.2152777777777778,25,81000.0,0.0,81000.0,0.0,0.2,0.8,0.0,58,6,0.3051807107453855,80.72758677062413,15.693009457101718,5,0,0.15625,41,6,0.4115527303652066,9,0,0.25,3,0,0.12,14,89,97,0.07,0.445,0.485,596585.7155519859,596585.7155519859,13375.0,15.693009457101718,0.3051807107453855,
200,P,2,CG+IR,ok,,550421.0187226476,34.83501289999913,3.333121100007702,4.330862572150808e-05,0.0043308625721508,550397.1807447585,550397.1807447585,550421.0187226476,0.0043308625721508,-550.000049924839,3705.0,233.0,-550.000049924839,-550.000049924839,3705.0,11494.0,20.0,34.83501289999913,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,293.0,Greedy:200;FIFO:200,-550.000049924839,simops,Optimal,Optimal,1.0,20.0,4000.0,11104.0,11494.0,-550.000049924839,0.0956830735092905,0,549821.0187226476,600.0,42,133362.3240956929,0.0,133362.3240956929,0.0,1.0,0.0,0.0,100,225577.3261037072,600.0,226177.3261037072,0.16,0.46,0.38,0.0075,27,82281.36852324783,0.0,82281.36852324783,0.0,0.037037037037037,0.9629629629629628,0.0,31,108600.0,0.0,108600.0,0.032258064516129,0.0,0.967741935483871,0.0,47,8,0.2560146478836447,66.99799079181123,15.09272047325478,19,1,0.4665359215777918,27,7,0.3060842087046169,0,0,0.0,1,0,0.032258064516129,17,89,94,0.085,0.445,0.47,550421.0187226476,550421.0187226476,600.0,15.09272047325478,0.2560146478836447,
200,P,2,Restricted-CG,ok,,617398.8129587147,3.16588369999954,0.5110696999981883,0.0,0.0,617398.8129587147,617398.8129587147,617398.8129587147,0.0,-7191.7918841285245,9203.0,281.0,-7191.7918841285245,-7191.7918841285245,9203.0,1907.0,6.0,3.16588369999954,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-7191.7918841285245,simops,Optimal,Optimal,1.0,6.0,600.0,1707.0,1907.0,-7191.7918841285245,0.1614303456561789,0,600973.8129587147,16425.0,42,199818.9356841717,8000.0,207818.9356841717,0.0,0.5,0.5,0.0952380952380952,100,240229.6392860085,5800.0,246029.6392860085,0.14,0.44,0.42,0.0725,27,64925.23798853485,0.0,64925.23798853485,0.0,0.4444444444444444,0.5555555555555556,0.0,31,96000.0,2625.0,98625.0,0.032258064516129,0.2258064516129032,0.7419354838709677,0.0564516129032258,53,7,0.2797619795088937,71.38893323577095,14.85287190288438,10,0,0.238095238095238,29,4,0.2999469625590112,8,2,0.3611515969482805,6,1,0.2002131138152917,15,84,101,0.075,0.42,0.505,617398.8129587147,617398.8129587147,16425.0,14.85287190288438,0.2797619795088937,
200,P,2,Greedy,ok,,617398.8129587149,0.1642407999970601,,,,,,,,,,,,,,,,0.1642407999970601,,,,,,,,,,,,,,,,,,,,0,600973.8129587148,16425.0,42,199818.9356841717,8000.0,207818.9356841717,0.0,0.5,0.5,0.0952380952380952,100,240229.6392860085,5800.0,246029.6392860085,0.14,0.44,0.42,0.0725,27,64925.23798853485,0.0,64925.23798853485,0.0,0.4444444444444444,0.5555555555555556,0.0,31,96000.0,2625.0,98625.0,0.032258064516129,0.2258064516129032,0.7419354838709677,0.0564516129032258,53,7,0.2797619795088937,71.38893323577095,14.85287190288438,10,0,0.238095238095238,29,4,0.2999469625590112,8,2,0.3611515969482805,6,1,0.2002131138152917,15,84,101,0.075,0.42,0.505,617398.8129587149,617398.8129587149,16425.0,14.85287190288438,0.2797619795088937,
200,P,2,FIFO,ok,,615203.6055051198,0.0856616999990365,,,,,,,,,,,,,,,,0.0856616999990365,,,,,,,,,,,,,,,,,,,,0,600153.6055051198,15050.0,42,197853.4894024648,6500.0,204353.4894024648,0.0238095238095238,0.4761904761904761,0.5,0.0773809523809523,100,242763.0902718719,5800.0,248563.0902718719,0.13,0.44,0.43,0.0725,27,63537.025830783445,2000.0,65537.02583078344,0.0,0.4814814814814814,0.5185185185185185,0.1481481481481481,31,96000.0,750.0,96750.0,0.032258064516129,0.2258064516129032,0.7419354838709677,0.0161290322580645,49,7,0.2636424499710165,73.18210642990844,14.909873185754284,10,1,0.2586638699574827,27,4,0.2902418466206234,5,2,0.2163119553306178,7,0,0.2258064516129032,15,84,101,0.075,0.42,0.505,615203.6055051198,615203.6055051198,15050.0,14.909873185754284,0.2636424499710165,
200,P,2,Rolling-Horizon,ok,,625900.5087840774,35.30427079999936,,,,,,,,,,,,,,,,35.30427079999936,,,,,,,,,,,,,1.0,,,,,,,0,614625.5087840774,11275.0,42,210215.7556743145,1500.0,211715.7556743145,0.0238095238095238,0.3809523809523809,0.5952380952380952,0.0178571428571428,100,246736.59462934223,7400.0,254136.59462934223,0.12,0.44,0.44,0.0925,27,63473.15848042061,2375.0,65848.1584804206,0.0,0.4814814814814814,0.5185185185185185,0.1759259259259259,31,94200.0,0.0,94200.0,0.032258064516129,0.2580645161290322,0.7096774193548387,0.0,36,11,0.2083739456543087,62.8994882730247,15.09518248454566,5,1,0.1372352985289112,22,6,0.2478619213408456,4,2,0.189635982812717,5,2,0.1936949329877273,14,81,105,0.07,0.405,0.525,625900.5087840774,625900.5087840774,11275.0,15.09518248454566,0.2083739456543087,
200,P,2,Fix-and-Optimize,ok,,610719.7585780425,23.57320200000322,,,,,,,,,,,,,,,,23.57320200000322,,,,,,,,,,,,,1.0,,,,,,,0,598794.7585780425,11925.0,42,197853.4894024648,5000.0,202853.4894024648,0.0238095238095238,0.4761904761904761,0.5,0.0595238095238095,100,239604.2433447943,6800.0,246404.2433447943,0.13,0.46,0.41,0.085,27,63537.025830783445,125.0,63662.025830783445,0.0,0.4814814814814814,0.5185185185185185,0.0092592592592592,31,97800.0,0.0,97800.0,0.032258064516129,0.1935483870967742,0.7741935483870968,0.0,48,6,0.2613917980724779,71.44302566751591,14.955108602638964,10,1,0.2546956159892287,26,4,0.2876154731944454,6,0,0.2222222222222222,6,1,0.2199869814033366,15,85,100,0.075,0.425,0.5,610719.7585780425,610719.7585780425,11925.0,14.955108602638964,0.2613917980724779,
200,P,3,CG+IR,ok,,533895.5082804683,35.36992590000227,3.2214656000105606,3.203225234192032e-05,0.003203225234192,533878.4064048228,533878.4064048228,533895.5082804683,0.003203225234192,-484.63105247957947,7582.0,24.0,-104.3598948565027,-484.63105247957947,7582.0,10524.0,20.0,35.36992590000227,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,297.0,Greedy:200;FIFO:200,-484.63105247957947,simops,Optimal,Optimal,1.0,20.0,4000.0,10123.0,10524.0,-484.63105247957947,0.0910792295442822,0,531795.5082804683,2100.0,34,106242.56408840972,0.0,106242.56408840972,0.0,1.0,0.0,0.0,110,245375.6160837578,600.0,245975.6160837578,0.1454545454545454,0.5,0.3545454545454545,0.0068181818181818,32,93777.32810830094,1500.0,95277.32810830094,0.0,0.125,0.875,0.09375,24,86400.0,0.0,86400.0,0.0,0.0,1.0,0.0,46,8,0.2474643826948515,69.50963923468868,15.266502005456443,13,2,0.4042642860823972,33,6,0.3249808255651709,0,0,0.0,0,0,0.0,16,93,91,0.08,0.465,0.455,533895.5082804683,533895.5082804683,2100.0,15.266502005456443,0.2474643826948515,
200,P,3,Restricted-CG,ok,,599551.3142071837,2.9575580000018817,0.4838336999964667,0.0,0.0,599551.3142071859,599551.3142071859,599551.3142071837,0.0,-12854.357238597102,10942.0,293.0,-12854.357238597102,-12854.357238597102,10942.0,1947.0,6.0,2.9575580000018817,budgeted_stabilized,Pool LP-IP gap,0.0,0.0,1.0,0.0,0.0,,-12854.357238597102,simops,Optimal,Optimal,1.0,6.0,600.0,1747.0,1947.0,-12854.357238597102,0.1635922947229298,0,576876.3142071837,22675.0,34,165290.73936963556,5500.0,170790.73936963556,0.0294117647058823,0.4117647058823529,0.5588235294117647,0.0808823529411764,110,262095.04461561027,10800.0,272895.04461561027,0.1272727272727272,0.4818181818181818,0.3909090909090909,0.1227272727272727,32,72090.53022193816,6375.0,78465.53022193816,0.0,0.5625,0.4375,0.3984375,24,77400.0,0.0,77400.0,0.0,0.2083333333333333,0.7916666666666666,0.0,51,11,0.2809747061703976,75.64137637762465,15.19370307156698,9,0,0.2647058823529412,32,10,0.3353987068602871,8,1,0.2594088587327481,2,0,0.0833333333333333,15,90,95,0.075,0.45,0.475,599551.3142071837,599551.3142071837,22675.0,15.19370307156698,0.2809747061703976,
200,P,3,Greedy,ok,,599551.3142071839,0.1636937999974179,,,,,,,,,,,,,,,,0.1636937999974179,,,,,,,,,,,,,,,,,,,,0,576876.3142071839,22675.0,34,165290.73936963556,5500.0,170790.73936963556,0.0294117647058823,0.4117647058823529,0.5588235294117647,0.0808823529411764,110,262095.04461561027,10800.0,272895.04461561027,0.1272727272727272,0.4818181818181818,0.3909090909090909,0.1227272727272727,32,72090.53022193816,6375.0,78465.53022193816,0.0,0.5625,0.4375,0.3984375,24,77400.0,0.0,77400.0,0.0,0.2083333333333333,0.7916666666666666,0.0,51,11,0.2809747061703976,75.64137637762465,15.19370307156698,9,0,0.2647058823529412,32,10,0.3353987068602871,8,1,0.2594088587327481,2,0,0.0833333333333333,15,90,95,0.075,0.45,0.475,599551.3142071839,599551.3142071839,22675.0,15.19370307156698,0.2809747061703976,
200,P,3,FIFO,ok,,597718.493601673,0.0836577000009128,,,,,,,,,,,,,,,,0.0836577000009128,,,,,,,,,,,,,,,,,,,,0,571218.4936016729,26500.0,34,158853.08247800457,5000.0,163853.08247800457,0.0294117647058823,0.4705882352941176,0.5,0.0735294117647058,110,261419.66579429543,14000.0,275419.66579429543,0.1272727272727272,0.4818181818181818,0.3909090909090909,0.1590909090909091,32,73545.74532937298,7500.0,81045.74532937298,0.0,0.53125,0.46875,0.46875,24,77400.0,0.0,77400.0,0.0,0.2083333333333333,0.7916666666666666,0.0,52,10,0.2835970551823671,69.81096758897466,15.329618039266109,9,0,0.2647058823529412,33,9,0.337136311124474,8,1,0.2698255253994148,2,0,0.0833333333333333,15,91,94,0.075,0.455,0.47,597718.493601673,597718.493601673,26500.0,15.329618039266109,0.2835970551823671,
200,P,3,Rolling-Horizon,ok,,598962.8780953484,37.7640453999993,,,,,,,,,,,,,,,,37.7640453999993,,,,,,,,,,,,,1.0,,,,,,,0,582487.8780953484,16475.0,34,159558.41073711275,1000.0,160558.41073711275,0.0588235294117647,0.4117647058823529,0.5294117647058824,0.0147058823529411,110,267146.0458944346,12600.0,279746.0458944346,0.109090909090909,0.4818181818181818,0.4090909090909091,0.1431818181818182,32,78383.42146380103,2875.0,81258.42146380103,0.0,0.4375,0.5625,0.1796875,24,77400.0,0.0,77400.0,0.0,0.2083333333333333,0.7916666666666666,0.0,45,10,0.2490967541791749,68.68002130266294,15.288296591454882,6,1,0.1947244829530621,27,9,0.2836247128675534,9,0,0.28125,3,0,0.125,14,86,100,0.07,0.43,0.5,598962.8780953484,598962.8780953484,16475.0,15.288296591454882,0.2490967541791749,
